customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,Revenue,Order Month,Order Year,Order Quarter,Age Group
74490,45438,677,50,Sports & Outdoors,Tent,1,409.85,Bank Transfer,Jamesmouth,5.0,M,65,409.85,May,2024,Q2,56-65
75854,45573,783,50,Sports & Outdoors,Running Shoes,3,454.2,Cash on Delivery,Timothychester,3.0,M,19,1362.6,October,2024,Q4,19-25
17341,45514,291,20,Fashion,Shirt,5,98.76,Credit Card,Port Timothyshire,4.0,F,20,493.8,August,2024,Q3,19-25
35822,45404,748,50,Sports & Outdoors,Basketball,1,473.99,Bank Transfer,Lake Jason,5.0,M,57,473.99,April,2024,Q2,56-65
47566,45542,574,20,Fashion,Dress,4,216.03,Bank Transfer,South John,3.0,F,32,864.12,September,2024,Q3,26-35
81133,45612,682,40,Books & Stationery,Novel,1,240.56,Cash on Delivery,East Kristin,4.0,unknown,33,240.56,November,2024,Q4,26-35
82756,45563,597,10,Electronics,Tablet,3,445.82,Cash on Delivery,Ricemouth,,F,73,1337.46,September,2024,Q3,65+
14276,45549,513,50,Sports & Outdoors,Yoga Mat,5,212.42,Credit Card,East Stevenmouth,,M,73,1062.1,September,2024,Q3,65+
48855,45601,809,40,Books & Stationery,Eraser,1,447.49,Bank Transfer,Watkinsburgh,,F,47,447.49,November,2024,Q4,46-55
58295,45490,187,20,Fashion,T-shirt,3,248.91,Cash on Delivery,Penningtonberg,5.0,M,39,746.73,July,2024,Q3,36-45
24196,45663,229,10,Electronics,Smartphone,1,231.51,Credit Card,Timothyland,5.0,M,41,231.51,January,2025,Q1,36-45
92507,45492,170,20,Fashion,Skirt,1,394.75,Credit Card,Bridgetchester,,M,48,394.75,July,2024,Q3,46-55
57960,45391,951,40,Books & Stationery,Pen,1,220.22,Bank Transfer,Connerburgh,3.0,M,29,220.22,April,2024,Q2,26-35
34368,45504,204,20,Fashion,Dress,3,475.53,Bank Transfer,Kurtmouth,5.0,F,69,1426.59,July,2024,Q3,65+
82764,45405,763,10,Electronics,Smartphone,1,317.08,Credit Card,Lake Scottfurt,1.0,F,37,317.08,April,2024,Q2,36-45
71646,45550,693,30,Home & Living,Blanket,2,60.33,Cash on Delivery,Hernandezmouth,4.0,M,48,120.66,September,2024,Q3,46-55
82989,45436,892,10,Electronics,Headphones,1,474.75,Bank Transfer,Port Marvinmouth,5.0,F,61,474.75,May,2024,Q2,56-65
91997,45372,118,30,Home & Living,Vase,4,445.11,Credit Card,South Wanda,3.0,unknown,47,1780.44,March,2024,Q1,46-55
38807,45576,756,30,Home & Living,Blanket,4,90.79,Bank Transfer,Curryhaven,,M,63,363.16,October,2024,Q4,56-65
81959,45729,433,20,Fashion,Pants,2,369.7,Cash on Delivery,Martinbury,4.0,M,19,739.4,March,2025,Q1,19-25
48904,45695,931,10,Electronics,Tablet,3,439.51,Bank Transfer,Raymondland,5.0,F,63,1318.53,February,2025,Q1,56-65
29007,45546,951,50,Sports & Outdoors,Soccer Ball,4,334.37,Cash on Delivery,Morrisburgh,5.0,M,24,1337.48,September,2024,Q3,19-25
35793,45619,427,10,Electronics,Tablet,2,227.71,Credit Card,South Sharonburgh,4.0,F,66,455.42,November,2024,Q4,65+
56948,45685,349,20,Fashion,Pants,3,350.64,Cash on Delivery,Port Christopher,,M,55,1051.92,January,2025,Q1,46-55
65579,45572,533,10,Electronics,Smartwatch,1,142.29,Cash on Delivery,Cervantesland,5.0,M,63,142.29,October,2024,Q4,56-65
61930,45387,660,10,Electronics,Smartwatch,3,362.2,Credit Card,Maxwellhaven,2.0,F,44,1086.6,April,2024,Q2,36-45
32947,45667,387,40,Books & Stationery,Story Book,2,308.41,Bank Transfer,Morrisonmouth,5.0,unknown,41,616.82,January,2025,Q1,36-45
27766,45560,257,30,Home & Living,Vase,5,154.72,Credit Card,Lake Troyshire,4.0,unknown,39,773.6,September,2024,Q3,36-45
21745,45649,560,40,Books & Stationery,Notebook,5,124.91,Credit Card,Schultzborough,5.0,unknown,54,624.55,December,2024,Q4,46-55
77096,45626,369,50,Sports & Outdoors,Running Shoes,4,83.08,Credit Card,Millerborough,5.0,M,22,332.32,November,2024,Q4,19-25
99677,45703,622,10,Electronics,Headphones,4,325.73,Bank Transfer,Kennethstad,5.0,M,70,1302.92,February,2025,Q1,65+
39828,45700,953,40,Books & Stationery,Novel,3,58.91,Credit Card,Markchester,5.0,F,75,176.73,February,2025,Q1,65+
84736,45470,624,30,Home & Living,Painting,1,218.74,Credit Card,Denisefurt,,F,68,218.74,June,2024,Q2,65+
49782,45592,911,10,Electronics,Smartphone,3,427.48,Cash on Delivery,Lake Brianbury,5.0,M,63,1282.44,October,2024,Q4,56-65
45241,45579,448,40,Books & Stationery,Eraser,5,141.47,Cash on Delivery,Port Stacey,,F,29,707.35,October,2024,Q4,26-35
13431,45660,591,20,Fashion,T-shirt,3,206.38,Bank Transfer,Port Jason,2.0,M,63,619.14,January,2025,Q1,56-65
91430,45604,417,40,Books & Stationery,Pen,5,327.93,Credit Card,Tinaport,,F,36,1639.65,November,2024,Q4,36-45
14487,45597,923,10,Electronics,Laptop,5,60.82,Cash on Delivery,South Melinda,4.0,F,56,304.1,November,2024,Q4,56-65
74218,45656,631,40,Books & Stationery,Story Book,1,309.55,Bank Transfer,New Natalie,5.0,F,52,309.55,December,2024,Q4,46-55
37624,45724,681,20,Fashion,Skirt,1,461.0,Credit Card,Dennisburgh,5.0,M,20,461.0,March,2025,Q1,19-25
25561,45619,275,10,Electronics,Headphones,1,330.94,Credit Card,Port Samanthafort,5.0,F,31,330.94,November,2024,Q4,26-35
25091,45687,766,50,Sports & Outdoors,Tent,5,119.75,Cash on Delivery,Port Laurenfort,5.0,F,20,598.75,January,2025,Q1,19-25
65398,45614,505,50,Sports & Outdoors,Soccer Ball,4,222.1,Cash on Delivery,East Codyport,1.0,M,33,888.4,November,2024,Q4,26-35
37040,45501,628,40,Books & Stationery,Story Book,3,421.13,Cash on Delivery,Matthewmouth,5.0,F,41,1263.39,July,2024,Q3,36-45
53928,45491,624,10,Electronics,Laptop,5,257.73,Bank Transfer,Butlerton,5.0,F,35,1288.65,July,2024,Q3,26-35
81400,45506,950,10,Electronics,Tablet,4,167.11,Bank Transfer,South Elizabeth,5.0,M,48,668.44,August,2024,Q3,46-55
38645,45700,851,20,Fashion,Shirt,2,325.23,Bank Transfer,Raymondchester,5.0,M,27,650.46,February,2025,Q1,26-35
61294,45527,645,40,Books & Stationery,Eraser,2,229.57,Bank Transfer,Port Jameston,4.0,M,38,459.14,August,2024,Q3,36-45
42912,45570,811,40,Books & Stationery,Novel,5,60.3,Bank Transfer,Joshuaborough,,F,21,301.5,October,2024,Q4,19-25
91781,45371,497,10,Electronics,Smartwatch,3,481.95,Cash on Delivery,North Thomas,3.0,F,42,1445.85,March,2024,Q1,36-45
72072,45697,349,20,Fashion,Skirt,3,475.67,Bank Transfer,East Annettemouth,5.0,F,51,1427.01,February,2025,Q1,46-55
89104,45633,358,40,Books & Stationery,Notebook,3,284.47,Cash on Delivery,Christophertown,4.0,F,55,853.41,December,2024,Q4,46-55
25897,45618,247,30,Home & Living,Vase,5,65.87,Cash on Delivery,Randallburgh,1.0,M,29,329.35,November,2024,Q4,26-35
29111,45608,355,30,Home & Living,Carpet,3,265.77,Cash on Delivery,Brownmouth,,F,18,797.31,November,2024,Q4,0-18
18651,45477,121,40,Books & Stationery,Story Book,5,412.7,Cash on Delivery,Roychester,5.0,M,29,2063.5,July,2024,Q3,26-35
36373,45560,901,50,Sports & Outdoors,Basketball,1,101.9,Bank Transfer,Port Lindaton,1.0,F,50,101.9,September,2024,Q3,46-55
63014,45728,323,20,Fashion,Dress,3,62.81,Bank Transfer,East David,,F,39,188.43,March,2025,Q1,36-45
90154,45500,762,50,Sports & Outdoors,Soccer Ball,1,388.35,Bank Transfer,New Amy,4.0,F,19,388.35,July,2024,Q3,19-25
81927,45416,669,50,Sports & Outdoors,Basketball,1,482.29,Credit Card,Dukeborough,4.0,M,61,482.29,May,2024,Q2,56-65
50538,45567,868,40,Books & Stationery,Eraser,2,246.64,Cash on Delivery,North Ryanfort,5.0,unknown,33,493.28,October,2024,Q4,26-35
31600,45707,775,50,Sports & Outdoors,Basketball,2,367.94,Credit Card,Lake Maryborough,,F,32,735.88,February,2025,Q1,26-35
50200,45415,841,50,Sports & Outdoors,Yoga Mat,2,257.01,Bank Transfer,Lake Jason,4.0,F,39,514.02,May,2024,Q2,36-45
16430,45588,522,20,Fashion,Dress,2,204.96,Bank Transfer,Rodriguezport,5.0,F,57,409.92,October,2024,Q4,56-65
99042,45438,343,20,Fashion,Pants,2,212.25,Cash on Delivery,Jamesfort,5.0,F,69,424.5,May,2024,Q2,65+
29306,45633,162,50,Sports & Outdoors,Yoga Mat,3,358.82,Cash on Delivery,Williamsburgh,5.0,M,41,1076.46,December,2024,Q4,36-45
64799,45595,950,50,Sports & Outdoors,Yoga Mat,4,346.44,Cash on Delivery,East Christopher,,F,71,1385.76,October,2024,Q4,65+
56589,45653,969,20,Fashion,Shirt,1,275.82,Cash on Delivery,Priceburgh,3.0,M,18,275.82,December,2024,Q4,0-18
79379,45583,411,30,Home & Living,Carpet,5,245.38,Cash on Delivery,East William,5.0,F,54,1226.9,October,2024,Q4,46-55
51171,45543,608,50,Sports & Outdoors,Yoga Mat,1,439.96,Bank Transfer,South Tonya,5.0,F,19,439.96,September,2024,Q3,19-25
48362,45424,186,10,Electronics,Tablet,1,81.21,Cash on Delivery,Guzmanside,,M,45,81.21,May,2024,Q2,36-45
86056,45439,629,20,Fashion,Dress,2,344.86,Credit Card,Devonmouth,5.0,F,63,689.72,May,2024,Q2,56-65
90329,45521,114,30,Home & Living,Blanket,4,379.26,Credit Card,East Amandaside,3.0,F,49,1517.04,August,2024,Q3,46-55
52647,45642,806,50,Sports & Outdoors,Tent,4,433.77,Cash on Delivery,Port Timothy,5.0,M,43,1735.08,December,2024,Q4,36-45
60295,45549,636,50,Sports & Outdoors,Yoga Mat,2,349.54,Credit Card,Joshuabury,5.0,M,71,699.08,September,2024,Q3,65+
47453,45508,175,30,Home & Living,Carpet,2,36.36,Cash on Delivery,Alvaradoborough,2.0,F,58,72.72,August,2024,Q3,56-65
26742,45534,349,40,Books & Stationery,Story Book,3,456.63,Cash on Delivery,Toddton,5.0,M,75,1369.89,August,2024,Q3,65+
31977,45383,490,50,Sports & Outdoors,Tent,5,371.84,Credit Card,North Marissa,5.0,unknown,52,1859.2,April,2024,Q2,46-55
18511,45389,877,30,Home & Living,Vase,4,96.94,Cash on Delivery,West Alicia,,unknown,56,387.76,April,2024,Q2,56-65
12945,45565,798,50,Sports & Outdoors,Soccer Ball,5,194.83,Bank Transfer,Lake Vincentview,2.0,M,42,974.15,September,2024,Q3,36-45
86737,45673,352,20,Fashion,Shirt,1,424.55,Credit Card,Port Matthew,3.0,F,24,424.55,January,2025,Q1,19-25
67405,45395,183,20,Fashion,T-shirt,2,85.31,Bank Transfer,Morrisport,4.0,F,43,170.62,April,2024,Q2,36-45
52751,45543,399,50,Sports & Outdoors,Yoga Mat,3,250.37,Cash on Delivery,Coreyfort,4.0,M,43,751.11,September,2024,Q3,36-45
54453,45685,246,30,Home & Living,Carpet,2,117.78,Credit Card,West Samuelhaven,4.0,F,19,235.56,January,2025,Q1,19-25
13011,45502,231,20,Fashion,Skirt,2,276.11,Bank Transfer,Lunafort,,M,69,552.22,July,2024,Q3,65+
67232,45441,645,20,Fashion,Dress,2,172.22,Bank Transfer,Meyerchester,1.0,F,52,344.44,May,2024,Q2,46-55
92859,45547,727,50,Sports & Outdoors,Running Shoes,3,498.35,Cash on Delivery,Patriciaville,,F,27,1495.05,September,2024,Q3,26-35
51714,45485,479,40,Books & Stationery,Story Book,3,453.2,Cash on Delivery,Karenstad,5.0,M,27,1359.6,July,2024,Q3,26-35
79715,45618,977,10,Electronics,Headphones,5,196.87,Credit Card,West Crystal,3.0,F,38,984.35,November,2024,Q4,36-45
26457,45572,279,30,Home & Living,Pillow,5,456.55,Bank Transfer,Hawkinschester,4.0,F,60,2282.75,October,2024,Q4,56-65
36759,45398,952,40,Books & Stationery,Novel,5,155.25,Cash on Delivery,Michaelfurt,,F,43,776.25,April,2024,Q2,36-45
59266,45579,405,10,Electronics,Laptop,2,486.1,Cash on Delivery,North Michaelborough,4.0,F,63,972.2,October,2024,Q4,56-65
18191,45637,355,20,Fashion,Pants,2,433.83,Bank Transfer,Port Jasmine,5.0,M,26,867.66,December,2024,Q4,26-35
43995,45408,537,40,Books & Stationery,Novel,4,375.98,Credit Card,South Donna,,F,62,1503.92,April,2024,Q2,56-65
62030,45440,375,10,Electronics,Smartphone,2,45.89,Credit Card,West Patriciachester,5.0,F,64,91.78,May,2024,Q2,56-65
62120,45721,501,50,Sports & Outdoors,Basketball,3,456.38,Bank Transfer,East Bryanport,3.0,F,50,1369.14,March,2025,Q1,46-55
97308,45433,712,40,Books & Stationery,Notebook,2,18.28,Cash on Delivery,New Melissa,,M,64,36.56,May,2024,Q2,56-65
86727,45726,102,50,Sports & Outdoors,Soccer Ball,4,380.42,Cash on Delivery,Patriciafort,,F,46,1521.68,March,2025,Q1,46-55
94503,45559,874,30,Home & Living,Carpet,2,62.01,Cash on Delivery,East Moniquefort,3.0,M,68,124.02,September,2024,Q3,65+
82945,45435,952,40,Books & Stationery,Pen,2,203.61,Cash on Delivery,Francofort,,M,39,407.22,May,2024,Q2,36-45
45242,45671,471,20,Fashion,Pants,4,375.91,Cash on Delivery,Port Melissaborough,2.0,F,73,1503.64,January,2025,Q1,65+
32168,45564,896,30,Home & Living,Painting,4,479.12,Credit Card,Lesliemouth,4.0,F,39,1916.48,September,2024,Q3,36-45
43139,45479,669,10,Electronics,Smartphone,5,12.46,Cash on Delivery,Veronicaland,3.0,F,67,62.3,July,2024,Q3,65+
88885,45639,393,10,Electronics,Headphones,1,112.93,Cash on Delivery,Port Emily,5.0,M,27,112.93,December,2024,Q4,26-35
27584,45667,366,40,Books & Stationery,Eraser,1,79.8,Credit Card,Port Diana,1.0,F,51,79.8,January,2025,Q1,46-55
89618,45717,567,20,Fashion,T-shirt,1,98.87,Cash on Delivery,New Michealtown,5.0,F,42,98.87,March,2025,Q1,36-45
70242,45403,732,50,Sports & Outdoors,Running Shoes,2,325.89,Credit Card,Garciamouth,2.0,M,27,651.78,April,2024,Q2,26-35
11655,45721,961,10,Electronics,Laptop,4,365.54,Bank Transfer,Navarrostad,5.0,M,61,1462.16,March,2025,Q1,56-65
77187,45415,500,20,Fashion,T-shirt,1,149.72,Credit Card,South Edgartown,5.0,M,40,149.72,May,2024,Q2,36-45
85139,45639,844,40,Books & Stationery,Notebook,1,312.01,Bank Transfer,Jackmouth,5.0,M,57,312.01,December,2024,Q4,56-65
49769,45699,295,50,Sports & Outdoors,Yoga Mat,5,405.77,Bank Transfer,Garciafurt,,M,26,2028.85,February,2025,Q1,26-35
18860,45670,860,20,Fashion,Skirt,1,145.57,Bank Transfer,West Austin,,F,61,145.57,January,2025,Q1,56-65
48216,45516,738,40,Books & Stationery,Pen,5,228.23,Bank Transfer,Mendozatown,4.0,M,21,1141.15,August,2024,Q3,19-25
32522,45613,638,50,Sports & Outdoors,Soccer Ball,4,422.48,Credit Card,Michaelchester,5.0,M,42,1689.92,November,2024,Q4,36-45
37275,45495,765,10,Electronics,Smartphone,1,447.13,Cash on Delivery,East Robert,5.0,F,57,447.13,July,2024,Q3,56-65
92654,45453,693,50,Sports & Outdoors,Running Shoes,1,386.91,Credit Card,Wendyborough,5.0,F,31,386.91,June,2024,Q2,26-35
60796,45444,535,50,Sports & Outdoors,Tent,2,241.33,Credit Card,Joshuastad,3.0,M,73,482.66,June,2024,Q2,65+
98151,45426,707,50,Sports & Outdoors,Yoga Mat,2,75.6,Cash on Delivery,West Robertmouth,4.0,M,45,151.2,May,2024,Q2,36-45
19327,45408,454,50,Sports & Outdoors,Soccer Ball,3,334.71,Cash on Delivery,Henryborough,5.0,F,26,1004.13,April,2024,Q2,26-35
77848,45487,713,20,Fashion,Skirt,4,88.02,Cash on Delivery,Simmonsview,5.0,F,39,352.08,July,2024,Q3,36-45
99026,45522,665,20,Fashion,Skirt,5,470.2,Credit Card,West Antonio,1.0,F,34,2351.0,August,2024,Q3,26-35
48813,45730,395,10,Electronics,Headphones,1,191.02,Credit Card,West James,5.0,F,75,191.02,March,2025,Q1,65+
88937,45661,504,30,Home & Living,Vase,2,240.14,Bank Transfer,East Veronicaville,5.0,M,34,480.28,January,2025,Q1,26-35
29312,45516,481,30,Home & Living,Pillow,4,354.83,Cash on Delivery,South Antonioton,5.0,M,64,1419.32,August,2024,Q3,56-65
21298,45674,479,30,Home & Living,Carpet,4,276.73,Credit Card,Wayneside,3.0,M,55,1106.92,January,2025,Q1,46-55
82746,45614,101,50,Sports & Outdoors,Soccer Ball,3,263.16,Bank Transfer,Brandonbury,5.0,M,35,789.48,November,2024,Q4,26-35
45270,45408,685,40,Books & Stationery,Notebook,1,410.45,Bank Transfer,Raytown,4.0,F,71,410.45,April,2024,Q2,65+
65819,45459,691,50,Sports & Outdoors,Soccer Ball,2,255.9,Credit Card,East Michaelborough,4.0,M,34,511.8,June,2024,Q2,26-35
14029,45708,436,50,Sports & Outdoors,Yoga Mat,4,113.64,Credit Card,Lake Hayley,,F,57,454.56,February,2025,Q1,56-65
42097,45420,317,10,Electronics,Laptop,3,213.16,Bank Transfer,West Daniel,5.0,F,63,639.48,May,2024,Q2,56-65
78056,45556,313,40,Books & Stationery,Pen,2,113.24,Credit Card,South Mark,5.0,M,43,226.48,September,2024,Q3,36-45
29123,45547,506,20,Fashion,T-shirt,3,72.66,Cash on Delivery,East Daleton,,F,39,217.98,September,2024,Q3,36-45
11363,45567,816,10,Electronics,Smartwatch,3,81.96,Credit Card,Pattersonfort,2.0,M,63,245.88,October,2024,Q4,56-65
47637,45563,197,40,Books & Stationery,Eraser,2,484.93,Cash on Delivery,West Mary,,F,42,969.86,September,2024,Q3,36-45
72471,45526,557,30,Home & Living,Pillow,3,116.13,Cash on Delivery,Mayland,5.0,F,69,348.39,August,2024,Q3,65+
55956,45429,110,20,Fashion,Pants,3,416.88,Cash on Delivery,Smithville,,F,70,1250.64,May,2024,Q2,65+
60036,45623,244,20,Fashion,Shirt,4,333.23,Bank Transfer,South Julieborough,,F,57,1332.92,November,2024,Q4,56-65
65235,45502,554,40,Books & Stationery,Eraser,1,299.39,Credit Card,Joshuafort,3.0,M,19,299.39,July,2024,Q3,19-25
68904,45642,957,10,Electronics,Laptop,4,266.13,Cash on Delivery,Chenmouth,5.0,F,25,1064.52,December,2024,Q4,19-25
11101,45562,750,50,Sports & Outdoors,Soccer Ball,5,96.94,Cash on Delivery,South Katiefurt,4.0,F,22,484.7,September,2024,Q3,19-25
91161,45441,556,50,Sports & Outdoors,Tent,3,378.67,Credit Card,Port Christopher,4.0,M,25,1136.01,May,2024,Q2,19-25
31593,45704,343,50,Sports & Outdoors,Tent,1,415.49,Cash on Delivery,Washingtonmouth,5.0,F,44,415.49,February,2025,Q1,36-45
19180,45521,427,30,Home & Living,Pillow,2,351.84,Bank Transfer,New Lauramouth,1.0,F,50,703.68,August,2024,Q3,46-55
21588,45376,112,40,Books & Stationery,Notebook,2,298.63,Cash on Delivery,South Veronica,5.0,F,33,597.26,March,2024,Q1,26-35
92632,45580,712,50,Sports & Outdoors,Soccer Ball,3,218.49,Bank Transfer,North Jason,4.0,M,26,655.47,October,2024,Q4,26-35
92429,45555,710,10,Electronics,Headphones,4,303.16,Cash on Delivery,Jonesville,4.0,M,50,1212.64,September,2024,Q3,46-55
99265,45528,532,10,Electronics,Smartwatch,5,266.04,Cash on Delivery,Garyville,,F,43,1330.2,August,2024,Q3,36-45
12167,45616,500,30,Home & Living,Vase,1,187.51,Credit Card,West Jeffreyview,4.0,F,46,187.51,November,2024,Q4,46-55
22739,45488,196,30,Home & Living,Carpet,5,217.55,Bank Transfer,South Matthewburgh,5.0,unknown,24,1087.75,July,2024,Q3,19-25
51408,45702,511,40,Books & Stationery,Story Book,2,212.48,Cash on Delivery,Kiddmouth,4.0,M,59,424.96,February,2025,Q1,56-65
98186,45529,606,50,Sports & Outdoors,Running Shoes,1,134.35,Bank Transfer,Lake Brianbury,4.0,F,47,134.35,August,2024,Q3,46-55
31253,45637,226,40,Books & Stationery,Story Book,3,428.95,Cash on Delivery,New Coleside,,M,43,1286.85,December,2024,Q4,36-45
34709,45593,636,20,Fashion,T-shirt,2,115.08,Bank Transfer,West Nicholas,5.0,F,19,230.16,October,2024,Q4,19-25
96221,45702,136,50,Sports & Outdoors,Soccer Ball,1,88.76,Cash on Delivery,East Tanyafurt,,M,31,88.76,February,2025,Q1,26-35
98713,45693,260,20,Fashion,Skirt,1,463.67,Bank Transfer,Catherinebury,,M,37,463.67,February,2025,Q1,36-45
79880,45444,664,30,Home & Living,Pillow,5,308.42,Cash on Delivery,Scottburgh,3.0,unknown,20,1542.1,June,2024,Q2,19-25
79018,45543,460,50,Sports & Outdoors,Tent,2,150.37,Cash on Delivery,Port Samantha,,F,54,300.74,September,2024,Q3,46-55
88218,45692,299,20,Fashion,Skirt,3,225.1,Credit Card,Martinezshire,5.0,unknown,40,675.3,February,2025,Q1,36-45
69327,45532,183,50,Sports & Outdoors,Yoga Mat,3,105.43,Cash on Delivery,Port Joseton,4.0,F,72,316.29,August,2024,Q3,65+
52134,45393,592,50,Sports & Outdoors,Basketball,1,340.27,Bank Transfer,West Rogerberg,1.0,M,65,340.27,April,2024,Q2,56-65
39427,45456,292,20,Fashion,T-shirt,3,498.44,Bank Transfer,Connerstad,3.0,M,60,1495.32,June,2024,Q2,56-65
55371,45384,753,50,Sports & Outdoors,Basketball,4,263.69,Cash on Delivery,South Anthonyfurt,5.0,unknown,73,1054.76,April,2024,Q2,65+
96190,45600,415,50,Sports & Outdoors,Yoga Mat,5,365.81,Cash on Delivery,Patriciaville,5.0,M,18,1829.05,November,2024,Q4,0-18
55421,45732,315,30,Home & Living,Blanket,2,307.12,Credit Card,New Shawn,4.0,M,26,614.24,March,2025,Q1,26-35
36683,45709,125,10,Electronics,Headphones,2,95.77,Cash on Delivery,Ellisland,,M,68,191.54,February,2025,Q1,65+
96700,45378,598,30,Home & Living,Painting,4,474.04,Cash on Delivery,South Anthony,5.0,F,64,1896.16,March,2024,Q1,56-65
15505,45590,465,50,Sports & Outdoors,Yoga Mat,2,350.15,Bank Transfer,Jamiefort,4.0,F,19,700.3,October,2024,Q4,19-25
46965,45709,329,30,Home & Living,Vase,3,343.98,Cash on Delivery,West Bradleymouth,5.0,F,47,1031.94,February,2025,Q1,46-55
73481,45528,538,30,Home & Living,Pillow,4,197.51,Credit Card,Bateshaven,5.0,M,22,790.04,August,2024,Q3,19-25
32978,45607,667,30,Home & Living,Vase,4,478.17,Cash on Delivery,South Elizabeth,4.0,F,25,1912.68,November,2024,Q4,19-25
60294,45401,486,30,Home & Living,Blanket,4,150.77,Bank Transfer,Thomastown,5.0,F,26,603.08,April,2024,Q2,26-35
27462,45543,864,10,Electronics,Smartwatch,5,466.38,Bank Transfer,Johnfort,3.0,M,67,2331.9,September,2024,Q3,65+
58481,45400,128,50,Sports & Outdoors,Yoga Mat,4,99.56,Cash on Delivery,Taylorland,5.0,unknown,57,398.24,April,2024,Q2,56-65
93038,45663,847,40,Books & Stationery,Story Book,5,125.08,Credit Card,North Michelletown,5.0,M,36,625.4,January,2025,Q1,36-45
82649,45622,983,20,Fashion,Pants,1,419.8,Bank Transfer,Smithmouth,,M,60,419.8,November,2024,Q4,56-65
47335,45529,776,10,Electronics,Tablet,5,310.78,Cash on Delivery,East David,5.0,F,49,1553.9,August,2024,Q3,46-55
90319,45468,797,30,Home & Living,Carpet,4,164.55,Cash on Delivery,South Jacquelineside,5.0,F,69,658.2,June,2024,Q2,65+
86183,45709,263,50,Sports & Outdoors,Yoga Mat,3,204.96,Cash on Delivery,Port Victoriashire,,F,72,614.88,February,2025,Q1,65+
24175,45735,122,40,Books & Stationery,Pen,5,470.43,Credit Card,Frazierbury,4.0,M,25,2352.15,March,2025,Q1,19-25
73858,45433,604,20,Fashion,Skirt,4,488.49,Cash on Delivery,South Robert,4.0,M,42,1953.96,May,2024,Q2,36-45
52435,45607,529,10,Electronics,Smartphone,5,340.31,Bank Transfer,West Kendrafort,4.0,M,18,1701.55,November,2024,Q4,0-18
11455,45396,374,50,Sports & Outdoors,Yoga Mat,2,101.7,Bank Transfer,Wrightfort,1.0,F,48,203.4,April,2024,Q2,46-55
93036,45685,964,50,Sports & Outdoors,Yoga Mat,4,189.3,Bank Transfer,Smithburgh,4.0,M,30,757.2,January,2025,Q1,26-35
76569,45669,447,30,Home & Living,Painting,1,428.62,Bank Transfer,New Christopherside,4.0,F,56,428.62,January,2025,Q1,56-65
13356,45653,232,50,Sports & Outdoors,Basketball,5,408.95,Cash on Delivery,East Joseph,2.0,M,38,2044.75,December,2024,Q4,36-45
95980,45632,804,40,Books & Stationery,Pen,1,106.07,Cash on Delivery,Haileyville,,F,75,106.07,December,2024,Q4,65+
13042,45427,464,20,Fashion,Skirt,5,254.8,Cash on Delivery,Martinside,4.0,F,54,1274.0,May,2024,Q2,46-55
64649,45633,438,40,Books & Stationery,Notebook,5,132.98,Cash on Delivery,Alexanderberg,,M,45,664.9,December,2024,Q4,36-45
79954,45498,295,20,Fashion,T-shirt,5,115.58,Bank Transfer,West Carlosberg,4.0,F,31,577.9,July,2024,Q3,26-35
73957,45501,834,40,Books & Stationery,Notebook,5,137.29,Bank Transfer,Shawmouth,4.0,unknown,24,686.45,July,2024,Q3,19-25
96551,45586,526,30,Home & Living,Painting,2,19.72,Credit Card,Elliottmouth,3.0,F,25,39.44,October,2024,Q4,19-25
85518,45727,519,50,Sports & Outdoors,Basketball,1,292.66,Cash on Delivery,East Martin,5.0,M,75,292.66,March,2025,Q1,65+
82689,45558,254,30,Home & Living,Painting,1,169.29,Cash on Delivery,South Christine,4.0,F,23,169.29,September,2024,Q3,19-25
87052,45456,815,10,Electronics,Tablet,3,310.7,Bank Transfer,Webbburgh,5.0,M,67,932.1,June,2024,Q2,65+
35514,45516,791,20,Fashion,Dress,4,216.69,Cash on Delivery,Port Matthewfort,4.0,F,35,866.76,August,2024,Q3,26-35
78620,45484,909,10,Electronics,Smartphone,1,89.38,Credit Card,Tiffanyport,3.0,F,47,89.38,July,2024,Q3,46-55
96418,45553,939,30,Home & Living,Carpet,2,325.88,Bank Transfer,New David,5.0,F,64,651.76,September,2024,Q3,56-65
80018,45602,257,30,Home & Living,Carpet,4,265.26,Bank Transfer,Susanchester,4.0,M,65,1061.04,November,2024,Q4,56-65
25370,45544,576,10,Electronics,Laptop,1,366.61,Cash on Delivery,Port Markport,2.0,F,57,366.61,September,2024,Q3,56-65
30282,45707,411,10,Electronics,Laptop,3,91.79,Credit Card,Webbton,,unknown,68,275.37,February,2025,Q1,65+
11578,45434,787,40,Books & Stationery,Eraser,2,36.37,Bank Transfer,Brayfurt,4.0,unknown,35,72.74,May,2024,Q2,26-35
97390,45497,512,10,Electronics,Headphones,3,312.87,Credit Card,Davidborough,5.0,F,71,938.61,July,2024,Q3,65+
22729,45382,649,30,Home & Living,Blanket,2,131.22,Bank Transfer,West Reginaldbury,4.0,M,32,262.44,March,2024,Q1,26-35
32747,45473,322,50,Sports & Outdoors,Basketball,1,24.0,Cash on Delivery,Port Kimberlymouth,3.0,unknown,71,24.0,June,2024,Q2,65+
93277,45463,428,40,Books & Stationery,Pen,1,487.74,Cash on Delivery,Lake Jillton,5.0,F,70,487.74,June,2024,Q2,65+
